Id,SalePrice
2735,131978.51559969495
2736,134113.31470460593
2737,127732.19428509196
2738,122687.94958190844
2739,164491.87417136054
2740,148046.90906342922
2741,148433.62938042733
2742,145877.11707822984
2743,148538.43001021093
2744,158216.20584545712
2745,137860.14430740572
2746,140084.4365296616
2747,153730.91197709375
2748,119341.09014384315
2749,131638.280711545
2750,135971.30137911905
2751,133933.54390117078
2752,188588.37240048102
2753,160948.81284083938
2754,193802.24307530542
2755,129769.88816861923
2756,94196.56178021949
2757,61610.1919442697
2758,83874.833346085
2759,167320.33056629825
2760,127302.91240225393
2761,150623.91952888784
2762,148770.8531925474
2763,195299.56110338584
2764,155206.79912884595
2765,274364.97117330966
2766,150193.00264867328
2767,90951.89611526094
2768,131300.88881313725
2769,121586.23718946359
2770,140314.88154107778
2771,115545.74097630866
2772,118046.83802994534
2773,147034.6344429201
2774,136688.31673107194
2775,123845.94540902464
2776,141617.87132953157
2777,132164.28753059235
2778,115674.58135405194
2779,119673.33509439252
2780,102181.62017785349
2781,100721.78053666129
2782,96302.15514314063
2783,106207.42839488365
2784,125674.75502030867
2785,127050.97929635565
2786,74329.51417150308
2787,128800.1418623893
2788,73085.08379669079
2789,198894.91046881967
2790,93862.04687528062
2791,119537.30206014443
2792,52844.093177013565
2793,209340.6587688766
2794,99638.26073412088
2795,126708.43524352333
2796,108426.32172036835
2797,199179.0376525379
2798,117709.64439315072
2799,122712.829730182
2800,69327.36183832158
2801,109790.1476848437
2802,139899.70053538049
2803,157474.61217928227
2804,135806.41647501924
2805,97090.57822321604
2806,80061.25711370564
2807,151025.55852280877
2808,155600.37517736814
2809,141273.43457580917
2810,131295.45906489692
2811,157961.439853108
2812,155350.9414260104
2813,127879.95509400794
2814,141255.1870779124
2815,110287.87255328859
2816,249667.6337825597
2817,150045.28386136596
2818,130139.63513077072
2819,163435.39047672812
2820,133478.83492290397
2821,107955.4969357924
2822,200039.2896753656
2823,240653.92885579646
2824,190708.48653632303
2825,145004.80625740383
2826,132881.29767187627
2827,139776.4377505124
2828,195131.80454490543
2829,175906.4882814678
2830,227444.69086595497
2831,184145.63516281563
2832,242666.4304293528
2833,299276.95584292396
2834,215907.3129754148
2835,208311.04513347006
2836,184769.75089027063
2837,163706.9364338047
2838,154066.21252786825
2839,184886.36266564278
2840,195656.49222445308
2841,202502.0059059502
2842,219031.82220973546
2843,154532.63494570018
2844,149077.2716381603
2845,122374.41647441773
2846,207667.81689148623
2847,204220.33451633583
2848,212613.8779855078
2849,204103.6512948608
2850,267830.18112434266
2851,233003.39591299545
2852,220998.00833861317
2853,237334.61603506713
2854,138664.7397454913
2855,198792.83006838887
2856,197503.07512314917
2857,181017.096441284
2858,204106.4481506385
2859,113792.30853956916
2860,123434.94451975844
2861,127096.27202939671
2862,196776.40612155583
2863,131974.34809445354
2864,249327.08171829017
2865,144235.791257114
2866,132718.8369720565
2867,96891.26933023195
2868,113827.4106236309
2869,106394.18015950949
2870,147382.76196871535
2871,100223.35336983058
2872,51974.67933948204
2873,106085.76142009985
2874,139794.73948849563
2875,114008.16682410403
2876,157879.68336646518
2877,135059.2962254965
2878,172780.14260461912
2879,142487.36653528197
2880,101382.04517982676
2881,156839.2089167544
2882,174778.84798371998
2883,172023.36473867093
2884,193099.68873821682
2885,192208.00606683968
2886,220051.68009940244
2887,96569.591676983
2888,128074.04592153883
2889,55387.65190050057
2890,85954.73205995104
2891,138001.0573722596
2892,25873.996043735973
2893,83812.85159612338
2894,44916.56459184548
2895,327656.6763045349
2896,275068.32701759104
2897,210581.41958128018
2898,148346.12991547002
2899,208595.31663336948
2900,164329.8916665898
2901,205573.54351778544
2902,192839.67763393917
2903,344763.27962887165
2904,350827.90340580774
2905,106999.5295870277
2906,203436.8680593143
2907,111634.35579763917
2908,132809.8104678849
2909,133699.75623597446
2910,77334.7194525525
2911,72229.46825967691
2912,148096.50947350156
2913,84944.13971048564
2914,75223.2597471002
2915,82872.87431627723
2916,78902.30561016341
2917,154140.86589979482
2918,121913.86617009038
2919,230056.53639785817
